timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-04-02 01:00:00,4153.13000000,4165.00000000,4145.37000000,4159.20000000,935.15966800,1554170399999,3883511.84523447,6828,471.91680600,1960053.87169254,0
2019-04-02 02:00:00,4158.41000000,4184.16000000,4158.35000000,4176.69000000,1999.58083800,1554173999999,8349048.52529646,12425,1383.68435000,5777866.71139202,0
2019-04-02 03:00:00,4177.40000000,4186.00000000,4167.11000000,4179.40000000,1510.57718100,1554177599999,6309991.82626132,10807,832.71360200,3478893.01663435,0
2019-04-02 04:00:00,4178.98000000,4573.67000000,4174.98000000,4498.28000000,12383.85022500,1554181199999,54418167.89208538,62431,6779.09640500,29720251.78139487,0
2019-04-02 05:00:00,4490.74000000,4841.44000000,4481.00000000,4625.84000000,21248.05986900,1554184799999,99213233.90964959,95286,10721.49269100,50049187.84914521,0
2019-04-02 06:00:00,4623.74000000,4700.02000000,4585.44000000,4675.53000000,10674.56022900,1554188399999,49463550.97449699,53440,5485.66436600,25429889.85299664,0
2019-04-02 07:00:00,4677.10000000,4679.00000000,4625.36000000,4646.03000000,4796.58790900,1554191999999,22316947.33868831,29587,2432.78755500,11320525.99149994,0
2019-04-02 08:00:00,4647.01000000,4686.94000000,4645.00000000,4650.00000000,3679.15309600,1554195599999,17167785.40865486,22788,1933.04501000,9018969.93766911,0
2019-04-02 09:00:00,4649.99000000,4775.00000000,4649.99000000,4745.38000000,5820.74531100,1554199199999,27451630.12439461,31009,3382.72740500,15944328.52624470,0
2019-04-02 10:00:00,4745.00000000,4756.86000000,4703.00000000,4729.39000000,3627.42989700,1554202799999,17133074.47410060,20744,1947.81158200,9198030.51339737,0
2019-04-02 11:00:00,4729.41000000,4750.00000000,4716.91000000,4722.27000000,2716.60749100,1554206399999,12855626.33561153,17389,1329.10434300,6290723.78111401,0
2019-04-02 12:00:00,4722.45000000,4777.82000000,4721.18000000,4766.12000000,3051.93799800,1554209999999,14488647.45652174,20316,1595.08919300,7572571.87808848,0
2019-04-02 13:00:00,4766.59000000,4769.00000000,4732.98000000,4764.24000000,3275.64088300,1554213599999,15573906.48957987,23273,1816.53189100,8637443.65998296,0
2019-04-02 14:00:00,4764.24000000,4768.17000000,4618.00000000,4718.02000000,5214.91626100,1554217199999,24494520.57854238,33976,2565.98337500,12053368.65780139,0
2019-04-02 15:00:00,4718.00000000,4735.85000000,4680.10000000,4733.85000000,2061.47492100,1554220799999,9711133.56895128,16910,1117.64075800,5265724.96598366,0
2019-04-02 16:00:00,4733.85000000,4736.00000000,4687.49000000,4715.64000000,2260.89095000,1554224399999,10650520.87363912,19478,1093.52556400,5151263.13400357,0
2019-04-02 17:00:00,4715.64000000,4716.78000000,4665.00000000,4691.16000000,2065.24203200,1554227999999,9694469.63350909,15192,1027.36478400,4822648.43963221,0
2019-04-02 18:00:00,4691.19000000,4715.69000000,4690.89000000,4714.21000000,1280.00749100,1554231599999,6023563.96405316,10829,671.54395400,3160233.72673987,0
2019-04-02 19:00:00,4714.21000000,4746.81000000,4702.00000000,4729.00000000,1457.85401800,1554235199999,6880872.31537969,13567,779.95788300,3681763.26239838,0
2019-04-02 20:00:00,4726.97000000,4787.92000000,4710.00000000,4764.99000000,4014.32511300,1554238799999,19105116.73423271,21740,2163.38556000,10295770.20906436,0
2019-04-02 21:00:00,4764.99000000,4790.00000000,4745.33000000,4748.82000000,2219.25656200,1554242399999,10586378.72411681,14869,1251.69725100,5972196.16257329,0
2019-04-02 22:00:00,4747.21000000,4794.47000000,4747.21000000,4791.79000000,1504.80929400,1554245999999,7181168.54481698,12662,859.08851900,4099816.45874178,0
2019-04-02 23:00:00,4794.00000000,4897.99000000,4771.05000000,4857.29000000,6579.64725900,1554249599999,31890095.75132584,36275,3521.43588200,17060770.50691258,0
2019-04-03 00:00:00,4857.19000000,4950.00000000,4849.00000000,4937.77000000,7134.63800700,1554253199999,35024834.61305754,41468,3640.80226400,17880468.25460545,0
2019-04-03 01:00:00,4937.82000000,4950.00000000,4878.66000000,4935.43000000,4540.77882600,1554256799999,22311832.93059471,27387,2253.50059800,11077730.78433941,0
2019-04-03 02:00:00,4934.64000000,5027.21000000,4929.36000000,5023.90000000,5920.96224300,1554260399999,29499093.98581312,35122,3127.00140300,15581096.81030377,0
2019-04-03 03:00:00,5022.69000000,5034.99000000,4930.00000000,5000.56000000,5690.22745400,1554263999999,28420574.79967614,31684,2778.26128300,13876862.94393446,0
2019-04-03 04:00:00,5000.56000000,5002.67000000,4753.50000000,4837.96000000,8249.80827900,1554267599999,40319543.83673855,49031,4030.67959600,19688909.92093075,0
2019-04-03 05:00:00,4837.95000000,4924.48000000,4835.41000000,4900.53000000,3916.86129200,1554271199999,19153797.71622238,23051,2115.69269700,10346588.46332326,0
2019-04-03 06:00:00,4902.17000000,4946.64000000,4885.01000000,4937.11000000,2550.36387400,1554274799999,12537902.98594012,17499,1296.11419200,6372467.09386269,0
2019-04-03 07:00:00,4936.24000000,4957.33000000,4920.00000000,4930.00000000,2084.87770700,1554278399999,10290939.82501643,15789,1033.22251600,5099654.60774308,0
2019-04-03 08:00:00,4929.97000000,4935.58000000,4893.85000000,4919.00000000,1958.81653700,1554281999999,9614991.70448408,16600,1110.04526000,5449012.63564674,0
2019-04-03 09:00:00,4919.02000000,4935.00000000,4903.00000000,4930.96000000,1611.21124900,1554285599999,7921834.78131971,13859,821.49012900,4038988.54402539,0
2019-04-03 10:00:00,4930.41000000,4942.87000000,4898.17000000,4909.00000000,1600.53584100,1554289199999,7873202.41338481,13682,830.67392400,4086062.47575088,0
2019-04-03 11:00:00,4910.01000000,4939.99000000,4905.80000000,4920.39000000,1482.06422000,1554292799999,7293565.35780927,12855,840.78890000,4137831.58064922,0
2019-04-03 12:00:00,4920.39000000,4975.98000000,4919.00000000,4953.46000000,2845.80804800,1554296399999,14075785.35276384,21925,1545.54722800,7645850.99551314,0
2019-04-03 13:00:00,4953.03000000,5004.07000000,4945.00000000,4994.19000000,3323.30192200,1554299999999,16533638.69694357,21427,1893.10801800,9420298.54601376,0
2019-04-03 14:00:00,4993.36000000,4996.17000000,4950.00000000,4951.05000000,2891.87904400,1554303599999,14376565.15572101,18459,1567.51981100,7794302.29145034,0
2019-04-03 15:00:00,4951.74000000,4973.45000000,4936.26000000,4960.19000000,2042.15909400,1554307199999,10129818.53832209,14958,1076.63747000,5340863.80645401,0
2019-04-03 16:00:00,4961.95000000,5095.90000000,4960.21000000,5083.72000000,7448.15253400,1554310799999,37604896.59459937,45273,4025.90808900,20318790.92542771,0
2019-04-03 17:00:00,5083.14000000,5132.00000000,5028.06000000,5080.72000000,5970.54077400,1554314399999,30379115.37701579,36705,3026.92723500,15404280.00806280,0
2019-04-03 18:00:00,5080.72000000,5150.19000000,5071.53000000,5093.94000000,3663.99082800,1554317999999,18729503.39975995,25028,1896.91060500,9698718.36798961,0
2019-04-03 19:00:00,5096.57000000,5140.00000000,5087.01000000,5108.57000000,2874.58683100,1554321599999,14696203.86286033,22421,1506.71143200,7704013.04902868,0
2019-04-03 20:00:00,5105.50000000,5241.00000000,5102.49000000,5236.26000000,6179.68481800,1554325199999,32051917.30753890,36507,3126.57270600,16222481.73155108,0
2019-04-03 21:00:00,5236.26000000,5275.01000000,5119.00000000,5139.56000000,5657.48621500,1554328799999,29544958.28243417,38675,2713.57967700,14178536.44481797,0
2019-04-03 22:00:00,5139.58000000,5204.01000000,4835.00000000,5034.92000000,8733.42077500,1554332399999,44208957.66730923,50749,4221.70641700,21409131.63594027,0
2019-04-03 23:00:00,5033.76000000,5034.90000000,4760.00000000,4932.60000000,11517.96933100,1554335999999,56307495.73255918,61865,5496.18331100,26881480.15754977,0
2019-04-04 00:00:00,4932.59000000,4994.00000000,4880.00000000,4989.17000000,4259.60029300,1554339599999,21051872.99088725,25281,2179.50290200,10774045.62732285,0
2019-04-04 01:00:00,4989.18000000,5039.08000000,4942.46000000,4960.19000000,3480.85663800,1554343199999,17419935.37510789,22398,1774.55345600,8882724.04347204,0
2019-04-04 02:00:00,4960.19000000,5003.96000000,4960.19000000,4983.07000000,2449.78347600,1554346799999,12210643.98862769,17959,1243.05434900,6196386.80874807,0
2019-04-04 03:00:00,4983.05000000,4986.97000000,4906.50000000,4936.72000000,2131.63520400,1554350399999,10566170.80218253,19204,1029.91013100,5105243.22318251,0
2019-04-04 04:00:00,4936.25000000,4987.90000000,4917.94000000,4985.85000000,1741.17699700,1554353999999,8640129.27838770,14059,913.15902500,4530461.08613893,0
2019-04-04 05:00:00,4985.52000000,5017.80000000,4978.99000000,4990.98000000,1902.72759000,1554357599999,9511726.89279362,15907,1024.32107000,5120748.32076127,0
2019-04-04 06:00:00,4991.00000000,5034.11000000,4990.98000000,5016.72000000,2037.60722300,1554361199999,10213972.50112264,16626,1035.28202800,5189389.28072321,0
2019-04-04 07:00:00,5016.72000000,5021.42000000,4988.62000000,5013.00000000,1591.26369100,1554364799999,7959779.80879442,14961,725.01110100,3627115.61810990,0
2019-04-04 08:00:00,5013.35000000,5030.00000000,4960.00000000,5005.59000000,2186.45538400,1554368399999,10942138.58692168,16007,1190.30017300,5957892.90108221,0
2019-04-04 09:00:00,5005.85000000,5011.23000000,4970.18000000,4992.31000000,1833.85532900,1554371999999,9158000.30459211,14468,879.39749900,4392199.50725478,0
2019-04-04 10:00:00,4992.31000000,4993.83000000,4945.00000000,4950.49000000,2100.49138700,1554375599999,10434114.76419762,15693,944.09984100,4691330.53875019,0
2019-04-04 11:00:00,4950.49000000,4979.62000000,4894.99000000,4971.96000000,3768.68779100,1554379199999,18602118.45929823,21275,2047.21958600,10105895.57077350,0
2019-04-04 12:00:00,4971.87000000,5000.00000000,4958.46000000,4995.26000000,2058.75759400,1554382799999,10260803.83045985,14011,1170.37847900,5834435.58533043,0
2019-04-04 13:00:00,4995.26000000,4997.49000000,4965.00000000,4987.94000000,1787.35754500,1554386399999,8908787.18653094,12414,966.38839900,4817413.47400870,0
2019-04-04 14:00:00,4989.33000000,5015.00000000,4965.00000000,4982.00000000,2370.95660900,1554389999999,11842974.59242648,15533,1360.07756300,6794789.17750035,0
2019-04-04 15:00:00,4982.00000000,4988.25000000,4926.00000000,4978.04000000,2073.27684000,1554393599999,10288318.16078365,16858,1047.46072400,5199200.70730733,0
2019-04-04 16:00:00,4979.39000000,4982.15000000,4900.00000000,4907.69000000,3312.00466600,1554397199999,16339556.53634196,22141,1573.32685100,7763847.79852863,0
2019-04-04 17:00:00,4905.70000000,4945.00000000,4860.00000000,4869.24000000,3636.13382600,1554400799999,17842918.25286922,23741,1769.83005500,8689770.58409970,0
2019-04-04 18:00:00,4871.39000000,4872.45000000,4808.41000000,4844.25000000,5085.28879900,1554404399999,24627559.45375237,26857,2512.36224100,12165591.68798218,0
2019-04-04 19:00:00,4845.31000000,4863.25000000,4803.23000000,4813.73000000,2427.94910000,1554407999999,11745726.40420367,15125,1227.22753200,5939794.83317460,0
2019-04-04 20:00:00,4813.73000000,4850.90000000,4777.00000000,4842.25000000,3554.50476200,1554411599999,17100082.54674483,19573,1769.69991900,8516821.92338724,0
2019-04-04 21:00:00,4842.13000000,4927.48000000,4827.76000000,4915.09000000,2548.46587700,1554415199999,12461428.20365766,15568,1428.09206300,6983112.66793618,0
2019-04-04 22:00:00,4919.28000000,4927.99000000,4855.88000000,4856.36000000,1555.97780300,1554418799999,7610782.75243366,12734,769.43688000,3763736.63222550,0
2019-04-04 23:00:00,4857.63000000,4908.28000000,4856.89000000,4898.66000000,1159.43974400,1554422399999,5671790.33590665,10748,623.21648700,3048617.19335152,0
2019-04-05 00:00:00,4898.64000000,4954.06000000,4896.82000000,4932.59000000,1879.69664200,1554425999999,9268643.73168157,15201,1013.16259500,4995374.47895617,0
2019-04-05 01:00:00,4932.59000000,4935.08000000,4903.07000000,4908.71000000,1024.02611100,1554429599999,5040832.56488518,9222,455.06462900,2240265.58015310,0
2019-04-05 02:00:00,4908.72000000,4924.75000000,4890.00000000,4914.89000000,1166.18026500,1554433199999,5724578.00407382,9060,570.81326800,2802401.54258232,0
2019-04-05 03:00:00,4914.26000000,4918.00000000,4880.62000000,4892.05000000,1045.19358600,1554436799999,5121030.86110764,9704,490.04375100,2401398.73775020,0
2019-04-05 04:00:00,4890.18000000,4961.11000000,4890.18000000,4943.80000000,1995.54212200,1554440399999,9843797.53007953,17973,1023.28367500,5047388.83445786,0
2019-04-05 05:00:00,4943.77000000,5000.00000000,4939.25000000,4976.91000000,3654.87962200,1554443999999,18185605.04197812,23681,1974.21769700,9823337.98518340,0
2019-04-05 06:00:00,4976.33000000,4981.48000000,4931.70000000,4936.27000000,1813.83202200,1554447599999,9001139.51925853,13443,907.01902100,4501971.34644397,0
2019-04-05 07:00:00,4936.73000000,4958.13000000,4934.62000000,4944.33000000,1403.72281300,1554451199999,6946262.25334848,12144,757.25723400,3747653.75020737,0
2019-04-05 08:00:00,4944.33000000,4977.00000000,4944.33000000,4965.23000000,1103.52147200,1554454799999,5477695.90521960,11328,590.68923800,2932032.64690834,0
2019-04-05 09:00:00,4965.22000000,4965.96000000,4941.43000000,4946.01000000,1135.13771500,1554458399999,5619186.80426506,9638,515.81472100,2553424.34310162,0
2019-04-05 10:00:00,4946.02000000,4965.37000000,4935.00000000,4956.34000000,1158.78093700,1554461999999,5737188.41691652,9640,666.50852100,3300424.28820437,0
2019-04-05 11:00:00,4954.85000000,4998.99000000,4953.57000000,4985.53000000,2395.19430900,1554465599999,11929431.71629788,15614,1386.48738800,6905737.39124926,0
2019-04-05 12:00:00,4985.46000000,5015.44000000,4962.60000000,5005.45000000,2766.59005400,1554469199999,13818569.41973054,15540,1638.32065800,8183689.43186716,0
2019-04-05 13:00:00,5005.44000000,5028.22000000,4952.02000000,4981.20000000,3345.55661300,1554472799999,16713963.67261794,18312,1791.48237900,8953525.46486924,0
2019-04-05 14:00:00,4981.20000000,4999.99000000,4943.00000000,4961.31000000,2201.19007700,1554476399999,10953259.45198054,14530,1101.57118400,5482622.92722975,0
2019-04-05 15:00:00,4962.82000000,4974.63000000,4941.00000000,4966.50000000,1624.10380000,1554479999999,8059080.80383444,12033,803.18127000,3985808.91954888,0
2019-04-05 16:00:00,4966.50000000,5006.87000000,4955.00000000,4988.98000000,1231.19992800,1554483599999,6136957.95286584,11685,681.90266200,3399197.29854681,0
2019-04-05 17:00:00,4987.94000000,5015.00000000,4972.54000000,5004.74000000,1401.59556400,1554487199999,6999448.63203026,10651,813.19183400,4061643.54284677,0
2019-04-05 18:00:00,5004.73000000,5027.10000000,4977.95000000,4990.49000000,2018.28910600,1554490799999,10104166.73180341,12342,1169.16480000,5854162.81212535,0
2019-04-05 19:00:00,4992.08000000,4999.03000000,4977.31000000,4978.62000000,904.18887400,1554494399999,4508579.56795205,7790,482.01655500,2403555.73208694,0
2019-04-05 20:00:00,4979.61000000,5020.00000000,4956.27000000,4972.39000000,1864.73418900,1554497999999,9307389.71939215,11643,1011.06721800,5049854.37528191,0
2019-04-05 21:00:00,4970.97000000,4998.71000000,4969.40000000,4978.75000000,789.66640100,1554501599999,3935407.86969936,6576,422.33002200,2104702.37641982,0
2019-04-05 22:00:00,4981.25000000,5010.02000000,4965.50000000,5008.12000000,907.02914500,1554505199999,4532429.72730177,7488,482.07894700,2409809.62878154,0
2019-04-05 23:00:00,5008.12000000,5016.00000000,4982.67000000,5004.95000000,938.70143900,1554508799999,4696184.81264639,7137,488.96697000,2446334.77511428,0
2019-04-06 00:00:00,5004.96000000,5004.98000000,4975.24000000,4991.29000000,842.51098600,1554512399999,4204374.39422931,7542,440.56434900,2198570.53483500,0
2019-04-06 01:00:00,4991.94000000,4997.78000000,4965.00000000,4987.80000000,860.90301800,1554515999999,4291439.31434504,8194,395.99814600,1974438.03856008,0
2019-04-06 02:00:00,4987.88000000,4995.07000000,4974.75000000,4993.13000000,820.54730600,1554519599999,4092065.99205728,7455,412.11856700,2055287.25685898,0
2019-04-06 03:00:00,4993.13000000,5005.06000000,4980.02000000,4992.55000000,1313.61304700,1554523199999,6564982.41294277,8216,694.05404300,3469204.20400750,0
2019-04-06 04:00:00,4992.55000000,5002.09000000,4987.51000000,4998.88000000,638.90262800,1554526799999,3191519.60994421,5909,393.87615400,1967593.78215753,0
2019-04-06 05:00:00,4998.88000000,5008.72000000,4996.16000000,4999.08000000,667.61454400,1554530399999,3340255.17716774,7115,359.47613900,1798576.68810461,0
2019-04-06 06:00:00,4999.69000000,5000.99000000,4987.95000000,4998.49000000,485.84246000,1554533999999,2426458.10424230,5908,270.96257300,1353276.05743544,0
2019-04-06 07:00:00,4998.89000000,4999.00000000,4980.45000000,4984.45000000,1034.27524400,1554537599999,5160315.31839256,7046,611.01798000,3048543.03258496,0
2019-04-06 08:00:00,4984.45000000,4985.66000000,4950.02000000,4971.64000000,1564.65173800,1554541199999,7776549.89629673,11230,744.60318900,3701997.68997317,0
2019-04-06 09:00:00,4971.62000000,4978.22000000,4955.08000000,4964.94000000,762.33695700,1554544799999,3787424.53483076,7511,393.33229400,1954298.03809191,0
2019-04-06 10:00:00,4964.00000000,4986.61000000,4963.28000000,4973.42000000,663.52952900,1554548399999,3301214.63366753,6111,381.33285600,1897179.85949027,0
2019-04-06 11:00:00,4973.42000000,4985.00000000,4968.08000000,4978.25000000,596.13812600,1554551999999,2967832.94043602,6166,304.35829300,1515510.57621961,0
2019-04-06 12:00:00,4977.25000000,5007.77000000,4975.00000000,4989.42000000,1178.68247900,1554555599999,5887741.32470510,9065,650.23952800,3248359.94663112,0
2019-04-06 13:00:00,4989.42000000,5015.00000000,4989.42000000,4991.09000000,1325.16449300,1554559199999,6629836.53230422,8477,810.59157800,4056379.49646012,0
2019-04-06 14:00:00,4991.74000000,5030.00000000,4982.00000000,5029.97000000,1327.20788200,1554562799999,6639918.14273446,9194,863.24714600,4321075.10021388,0
2019-04-06 15:00:00,5029.97000000,5098.00000000,4998.90000000,5092.15000000,4004.53595200,1554566399999,20188176.62779589,22828,2118.47130700,10682640.87690982,0
2019-04-06 16:00:00,5092.16000000,5205.00000000,5078.00000000,5150.16000000,6849.51342900,1554569999999,35201639.26859815,39721,3656.17036900,18799366.28436993,0
2019-04-06 17:00:00,5150.11000000,5156.76000000,5087.00000000,5119.24000000,3473.06792000,1554573599999,17789239.33560038,19460,1687.36889600,8643824.15847918,0
2019-04-06 18:00:00,5119.23000000,5161.89000000,5114.08000000,5142.45000000,1556.40679500,1554577199999,8002703.77619650,10929,832.18471000,4279163.74635831,0
2019-04-06 19:00:00,5141.85000000,5175.09000000,5131.00000000,5140.00000000,1690.44758600,1554580799999,8711743.80266539,11872,973.23955800,5015686.28495389,0
2019-04-06 20:00:00,5138.98000000,5152.97000000,5034.00000000,5068.55000000,2010.54945800,1554584399999,10261277.41696755,15061,935.06114900,4772673.28377953,0
2019-04-06 21:00:00,5067.89000000,5072.65000000,4928.59000000,5014.77000000,5686.44249300,1554587999999,28371207.84924136,28836,2525.04823800,12605504.21417776,0
2019-04-06 22:00:00,5015.43000000,5056.98000000,5012.59000000,5026.76000000,1459.60464500,1554591599999,7344928.68498037,9888,825.87416100,4155297.75659000,0
2019-04-06 23:00:00,5026.76000000,5070.00000000,5019.13000000,5043.89000000,958.35359800,1554595199999,4830566.52279026,7503,516.83064600,2604743.98193533,0
2019-04-07 00:00:00,5042.07000000,5062.74000000,5026.00000000,5039.61000000,783.07825000,1554598799999,3947924.31509765,7295,340.50385700,1716980.72733343,0
2019-04-07 01:00:00,5039.59000000,5050.00000000,5035.20000000,5044.11000000,816.22665000,1554602399999,4117998.83035072,8469,364.97454000,1841612.34400099,0
2019-04-07 02:00:00,5044.10000000,5126.04000000,5042.29000000,5120.99000000,1247.68101600,1554605999999,6338276.40038634,11207,717.32923700,3644977.94472250,0
2019-04-07 03:00:00,5120.99000000,5149.44000000,5101.18000000,5120.00000000,2539.29007500,1554609599999,13012233.59685575,15838,1404.57471300,7198224.69489042,0
2019-04-07 04:00:00,5120.57000000,5149.98000000,5120.00000000,5131.44000000,1431.84234300,1554613199999,7351645.47927543,10750,775.08016900,3979989.23261781,0
2019-04-07 05:00:00,5131.03000000,5142.97000000,5090.37000000,5098.00000000,1268.02405500,1554616799999,6497436.92538074,10768,647.16604400,3316893.21554303,0
2019-04-07 06:00:00,5097.99000000,5134.97000000,5081.70000000,5134.41000000,1243.81022300,1554620399999,6360002.73166841,10427,636.16516200,3253595.77214921,0
2019-04-07 07:00:00,5133.86000000,5160.00000000,5125.38000000,5136.61000000,1169.44535700,1554623999999,6014744.93466842,10464,647.54510500,3330481.64936579,0
2019-04-07 08:00:00,5136.61000000,5169.50000000,5120.80000000,5157.00000000,1330.28076500,1554627599999,6843963.89568968,10764,721.84250300,3713761.68306250,0
2019-04-07 09:00:00,5156.99000000,5175.00000000,5120.00000000,5130.15000000,1399.21168400,1554631199999,7201993.77125562,11027,705.32649000,3630910.98924686,0
2019-04-07 10:00:00,5130.11000000,5149.00000000,5116.00000000,5122.56000000,1147.97998900,1554634799999,5895082.71480575,8856,609.17226800,3128276.63545606,0
2019-04-07 11:00:00,5122.20000000,5128.86000000,5093.88000000,5115.04000000,1287.01097400,1554638399999,6583313.02634472,9735,641.32417000,3281222.51601012,0
2019-04-07 12:00:00,5114.25000000,5144.48000000,5113.89000000,5144.48000000,782.38963300,1554641999999,4014928.93664651,7556,446.20904100,2289852.93434548,0
2019-04-07 13:00:00,5143.17000000,5160.00000000,5132.65000000,5158.04000000,1394.17105200,1554645599999,7169628.33717867,8920,572.62558100,2945550.80892677,0
2019-04-07 14:00:00,5158.04000000,5164.97000000,5120.32000000,5133.23000000,1271.88239100,1554649199999,6539216.00764759,9690,598.11394500,3074900.52272383,0
2019-04-07 15:00:00,5133.23000000,5145.00000000,5097.44000000,5120.61000000,1423.04620800,1554652799999,7293304.83356574,10979,710.67489600,3643118.49622048,0
2019-04-07 16:00:00,5118.68000000,5134.17000000,5050.00000000,5103.98000000,3446.43861800,1554656399999,17534731.93301238,21799,1607.43062000,8180731.97184921,0
2019-04-07 17:00:00,5104.00000000,5134.33000000,5103.69000000,5123.86000000,1226.66641800,1554659999999,6278062.70676892,9908,728.11823400,3726380.99069671,0
2019-04-07 18:00:00,5123.86000000,5133.00000000,5100.91000000,5120.00000000,909.82470000,1554663599999,4653975.42279420,7827,505.75237100,2586898.06558682,0
2019-04-07 19:00:00,5119.55000000,5155.00000000,5115.02000000,5121.16000000,1355.98954100,1554667199999,6962915.87091815,9926,782.71970000,4019861.69089794,0
2019-04-07 20:00:00,5121.27000000,5155.02000000,5097.76000000,5127.73000000,2189.13624700,1554670799999,11229295.14070721,14115,1111.68961800,5704397.83979200,0
2019-04-07 21:00:00,5127.73000000,5144.00000000,5121.21000000,5136.88000000,781.88128000,1554674399999,4014082.43829753,7277,420.89827300,2160953.03070637,0
2019-04-07 22:00:00,5136.84000000,5234.00000000,5120.00000000,5159.03000000,4152.52911100,1554677999999,21486832.49733685,24863,2344.20945800,12134925.93249323,0
2019-04-07 23:00:00,5158.15000000,5193.24000000,5130.00000000,5170.27000000,3017.65022400,1554681599999,15575159.82525108,15624,1465.16683700,7564810.86849897,0
2019-04-08 00:00:00,5170.27000000,5250.19000000,5152.59000000,5244.83000000,3396.42137700,1554685199999,17685784.40873305,20962,1785.29169100,9297769.96372389,0
2019-04-08 01:00:00,5244.80000000,5305.00000000,5230.00000000,5247.34000000,4631.24484200,1554688799999,24400202.00004923,25085,2346.99296100,12365634.60632656,0
2019-04-08 02:00:00,5246.59000000,5301.44000000,5240.00000000,5252.00000000,3333.33036500,1554692399999,17582803.92801318,19099,1565.12220200,8257449.81155784,0
